Time,Displacement,Force
(s),(mm),(kN)
"15.8600","0.3137","0.7915"
"15.8800","0.3139","0.7924"
"15.9000","0.3142","0.7934"
"15.9200","0.3145","0.7946"
"15.9400","0.3147","0.7959"
"15.9600","0.3150","0.7974"
"15.9800","0.3153","0.7988"
"15.9990","0.3155","0.8000"
"16.0000","0.3156","0.8001"
"16.0010","0.3156","0.8002"
"16.0210","0.3158","0.8014"
"16.0410","0.3161","0.8018"
"16.0610","0.3162","0.8003"
"16.0810","0.3162","0.7975"
"16.1010","0.3163","0.7944"
"16.1210","0.3163","0.7916"
"16.1410","0.3162","0.7891"
"16.1610","0.3162","0.7868"
"16.1810","0.3162","0.7846"
