time_s,Voltage_5
1.2400000000000002,0.183309
1.241,0.152767
1.2420000000000002,0.091684
1.243,0.091684
1.2440000000000002,0.091684
1.245,0.122226
1.2460000000000002,0.122226
1.247,0.152767
1.2480000000000002,0.21385
1.249,0.183309
1.2500000000000002,0.305475
1.2510000000000001,0.305475
1.2520000000000002,0.336017
1.2530000000000001,0.366558
1.2540000000000002,0.274934
1.2550000000000001,0.305475
1.2560000000000002,0.244392
1.2570000000000001,0.274934
1.2580000000000002,0.21385
1.2590000000000001,0.183309
1.2600000000000002,0.183309
1.2610000000000001,0.152767
1.2620000000000002,0.091684
1.2630000000000001,0.122226
1.2640000000000002,0.122226
1.2650000000000001,0.122226
1.2660000000000002,0.152767
1.2670000000000001,0.152767
1.2680000000000002,0.183309
1.2690000000000001,0.244392
1.2700000000000002,0.244392
1.2710000000000001,0.336017
1.2720000000000002,0.336017
1.2730000000000001,0.244392
1.2740000000000002,0.305475
1.2750000000000001,0.336017
1.2760000000000002,0.244392
1.2770000000000001,0.21385
1.2780000000000002,0.21385
1.2790000000000001,0.183309
1.2800000000000002,0.183309
1.2810000000000001,0.152767
1.2820000000000003,0.122226
1.2830000000000001,0.122226
1.2840000000000003,0.091684
1.2850000000000001,0.122226
1.2860000000000003,0.152767
1.2870000000000001,0.183309
1.2880000000000003,0.244392
1.2890000000000001,0.152767
1.2900000000000003,0.244392
1.2910000000000001,0.336017
1.2920000000000003,0.366558
1.2930000000000001,0.305475
1.2940000000000003,0.305475
1.2950000000000002,0.305475
1.2960000000000003,0.274934
1.2970000000000002,0.244392
1.2980000000000003,0.21385
1.2990000000000002,0.183309
1.3,0.152767
1.301,0.152767
1.302,0.091684
1.303,0.122226
1.304,0.091684
1.305,0.091684
1.306,0.152767
1.307,0.21385
1.308,0.152767
1.309,0.183309
1.31,0.244392
1.311,0.305475
1.312,0.366558
1.313,0.274934
1.314,0.305475
1.315,0.244392
1.316,0.274934
1.317,0.21385
1.318,0.122226
1.319,0.152767
1.32,0.183309
1.321,0.122226
1.322,0.091684
1.323,0.061142
1.324,0.061142
1.325,0.091684
1.326,0.061142
1.327,0.183309
1.328,0.21385
1.329,0.183309
1.33,0.21385
1.331,0.366558
1.332,0.366558
1.333,0.3971
1.334,0.274934
1.335,0.244392
1.336,0.274934
1.337,0.244392
1.338,0.152767
1.339,0.183309
1.34,0.122226
1.341,0.183309
1.342,0.091684
1.343,0.061142
1.344,0.091684
1.345,0.122226
1.346,0.152767
1.347,0.152767
1.348,0.21385
1.349,0.21385
1.35,0.21385
1.351,0.305475
1.352,0.3971
1.353,0.274934
1.354,0.244392
1.355,0.244392
1.356,0.21385
1.357,0.244392
1.358,0.244392
1.359,0.21385
1.36,0.152767
1.361,0.122226
1.362,0.061142
1.363,0.091684
1.364,0.091684
1.365,0.152767
1.366,0.152767
1.367,0.152767
1.368,0.244392
1.369,0.183309
1.37,0.21385
1.371,0.305475
1.372,0.336017
1.373,0.336017
1.374,0.336017
1.375,0.244392
1.3760000000000001,0.274934
1.377,0.244392
1.3780000000000001,0.183309
1.379,0.21385
1.3800000000000001,0.183309
1.381,0.183309
1.3820000000000001,0.091684
1.383,0.091684
1.3840000000000001,0.030601
1.385,0.030601
1.3860000000000001,0.122226
1.387,0.152767
1.3880000000000001,0.152767
1.389,0.21385
1.3900000000000001,0.183309
1.391,0.305475
1.3920000000000001,0.305475
1.393,0.244392
1.3940000000000001,0.244392
1.395,0.21385
1.3960000000000001,0.244392
1.397,0.244392
1.3980000000000001,0.244392
1.399,0.21385
1.4000000000000001,0.152767
1.401,0.152767
1.4020000000000001,0.152767
1.403,0.122226
1.4040000000000001,0.030601
1.405,0.061142
1.4060000000000001,0.152767
1.407,0.122226
1.4080000000000001,0.244392
1.409,0.21385
1.4100000000000001,0.244392
1.411,0.336017
1.4120000000000001,0.336017
1.413,0.274934
1.4140000000000001,0.336017
1.415,0.305475
1.4160000000000001,0.183309
1.417,0.244392
1.4180000000000001,0.183309
1.419,0.152767
1.4200000000000002,0.183309
1.421,0.122226
1.4220000000000002,0.091684
1.423,0.030601
1.4240000000000002,0.030601
1.425,0.122226
1.4260000000000002,0.122226
1.427,0.21385
1.4280000000000002,0.183309
1.429,0.183309
1.4300000000000002,0.21385
1.431,0.305475
1.4320000000000002,0.3971
1.433,0.305475
1.4340000000000002,0.274934
1.435,0.305475
1.4360000000000002,0.244392
1.437,0.21385
1.4380000000000002,0.21385
1.439,0.183309
1.4400000000000002,0.183309
1.441,0.122226
1.4420000000000002,0.091684
1.443,0.091684
1.4440000000000002,0.091684
1.445,0.091684
1.4460000000000002,0.091684
1.447,0.183309
1.4480000000000002,0.21385
1.449,0.21385
1.4500000000000002,0.183309
1.451,0.336017
1.4520000000000002,0.366558
1.453,0.336017
1.4540000000000002,0.336017
1.455,0.274934
1.4560000000000002,0.244392
1.457,0.21385
1.4580000000000002,0.152767
1.459,0.183309
1.4600000000000002,0.152767
1.461,0.091684
1.4620000000000002,0.122226
1.463,0.030601
1.4640000000000002,0.061142
1.465,0.122226
1.4660000000000002,0.061142
1.467,0.122226
1.4680000000000002,0.21385
1.469,0.152767
1.4700000000000002,0.21385
1.471,0.336017
1.4720000000000002,0.366558
1.473,0.336017
1.4740000000000002,0.274934
1.475,0.274934
1.4760000000000002,0.244392
1.477,0.21385
1.4780000000000002,0.152767
1.479,0.152767
1.4800000000000002,0.122226
1.481,0.152767
1.4820000000000002,0.091684
1.483,0.061142
1.4840000000000002,0.122226
1.485,0.091684
1.4860000000000002,0.091684
1.487,0.152767
1.4880000000000002,0.21385
1.489,0.152767
1.4900000000000002,0.21385
1.491,0.274934
1.4920000000000002,0.336017
1.493,0.427642
1.4940000000000002,0.274934
1.495,0.274934
1.4960000000000002,0.274934
1.497,0.183309
1.4980000000000002,0.21385
1.499,0.183309
1.5,0.183309
1.501,0.183309
1.502,0.122226
1.503,0.091684
1.504,0.030601
1.505,0.091684
1.506,0.152767
1.507,0.152767
1.508,0.21385
1.509,0.183309
1.51,0.21385
1.511,0.274934
1.512,0.336017
1.513,0.305475
1.514,0.183309
1.515,0.244392
1.516,0.274934
1.517,0.21385
1.518,0.21385
1.519,0.122226
1.52,0.152767
1.521,0.122226
1.522,0.122226
1.523,0.122226
1.524,0.030601
1.525,0.122226
1.526,0.152767
1.527,0.152767
1.528,0.152767
1.529,0.152767
1.53,0.183309
1.531,0.336017
1.532,0.366558
1.533,0.244392
1.534,0.305475
1.535,0.274934
1.536,0.274934
1.537,0.21385
1.538,0.183309
1.539,0.21385
1.54,0.183309
1.541,0.152767
1.542,0.122226
1.543,0.091684
1.544,0.061142
1.545,0.091684
1.546,0.122226
1.547,0.122226
1.548,0.183309
1.549,0.21385
1.55,0.21385
1.551,0.305475
1.552,0.336017
1.553,0.305475
1.554,0.244392
1.555,0.274934
1.556,0.244392
1.557,0.21385
1.558,0.244392
1.559,0.21385
1.56,0.183309
1.561,0.122226
1.562,0.091684
1.563,0.061142
1.564,0.061142
1.565,0.061142
1.566,0.122226
1.567,0.152767
1.568,0.122226
1.569,0.183309
1.57,0.21385
1.571,0.305475
1.572,0.336017
1.573,0.274934
1.574,0.274934
1.575,0.305475
1.576,0.274934
1.577,0.274934
1.578,0.21385
1.579,0.152767
1.58,0.183309
1.581,0.122226
1.582,0.122226
1.583,0.061142
1.584,0.030601
1.585,0.030601
1.586,0.122226
1.587,0.152767
1.588,0.21385
1.589,0.21385
1.59,0.244392
1.591,0.336017
1.592,0.366558
1.593,0.336017
1.594,0.21385
1.595,0.21385
1.596,0.21385
1.597,0.21385
1.598,0.21385
1.599,0.152767
1.6,0.183309
1.601,0.122226
1.602,0.122226
1.603,0.030601
1.604,0.091684
1.605,0.122226
1.606,0.091684
1.607,0.152767
1.608,0.152767
1.609,0.183309
1.61,0.21385
1.611,0.336017
1.612,0.336017
1.613,0.21385
1.614,0.244392
1.615,0.274934
1.616,0.244392
1.617,0.21385
1.618,0.152767
1.619,0.152767
1.62,0.152767
1.621,0.122226
1.622,0.122226
1.623,5.9247e-05
1.624,0.030601
1.625,0.061142
1.6260000000000001,0.061142
1.627,0.122226
1.6280000000000001,0.152767
1.629,0.21385
1.6300000000000001,0.21385
1.631,0.305475
1.6320000000000001,0.336017
1.633,0.366558
1.6340000000000001,0.244392
1.635,0.244392
1.6360000000000001,0.274934
1.637,0.244392
1.6380000000000001,0.152767
1.639,0.21385
1.6400000000000001,0.152767
1.641,0.152767
1.6420000000000001,0.122226
1.643,0.091684
1.6440000000000001,0.091684
1.645,0.122226
1.6460000000000001,0.091684
1.647,0.122226
1.6480000000000001,0.152767
1.649,0.21385
1.6500000000000001,0.21385
1.651,0.274934
1.6520000000000001,0.305475
1.653,0.183309
1.6540000000000001,0.21385
1.655,0.244392
1.6560000000000001,0.244392
1.657,0.244392
1.6580000000000001,0.183309
1.659,0.183309
1.6600000000000001,0.183309
1.661,0.152767
1.6620000000000001,4.2148
1.663,4.336967
1.6640000000000001,4.275884
1.665,4.39805
1.6660000000000001,4.428592
1.667,4.459133
1.6680000000000001,4.520216
1.669,4.550758
1.6700000000000002,4.489675
1.671,4.672925
1.6720000000000002,4.672925
1.673,4.5813
1.6740000000000002,4.672925
1.675,4.611841
1.6760000000000002,4.5813
1.677,4.611841
1.6780000000000002,4.489675
1.679,4.489675
1.6800000000000002,4.550758
1.681,4.428592
1.6820000000000002,4.428592
1.683,4.428592
1.6840000000000002,4.367508
1.685,4.428592
1.6860000000000002,4.520216
1.687,4.489675
1.6880000000000002,4.550758
1.689,4.5813
1.6900000000000002,4.611841
1.691,4.642383
1.6920000000000002,4.703466
1.693,4.642383
1.6940000000000002,4.611841
1.695,4.611841
1.6960000000000002,4.642383
1.697,4.611841
1.6980000000000002,4.611841
1.699,4.550758
1.7000000000000002,4.550758
1.701,4.489675
1.7020000000000002,4.489675
1.703,4.459133
1.7040000000000002,4.489675
1.705,4.459133
1.7060000000000002,4.520216
1.707,4.520216
1.7080000000000002,4.5813
1.709,4.5813
1.7100000000000002,4.642383
1.711,4.703466
1.7120000000000002,4.703466
1.713,4.734008
1.7140000000000002,4.672925
1.715,4.672925
1.7160000000000002,4.611841
1.717,4.611841
1.7180000000000002,4.5813
1.719,4.550758
1.7200000000000002,4.550758
1.721,4.520216
1.7220000000000002,4.489675
1.723,4.39805
1.7240000000000002,4.39805
1.725,4.428592
1.7260000000000002,4.489675
1.727,4.550758
1.7280000000000002,4.550758
1.729,4.550758
1.7300000000000002,4.5813
1.731,4.672925
1.7320000000000002,4.703466
1.733,4.734008
1.7340000000000002,4.672925
1.735,4.672925
1.7360000000000002,4.642383
1.737,4.611841
1.7380000000000002,4.5813
1.739,4.5813
1.7400000000000002,4.550758
1.741,4.5813
1.7420000000000002,4.550758
1.743,4.459133
1.7440000000000002,4.39805
1.745,4.459133
1.7460000000000002,4.520216
1.747,4.520216
1.7480000000000002,4.550758
1.749,4.5813
1.7500000000000002,4.611841
1.7510000000000001,4.703466
1.7520000000000002,4.734008
1.7530000000000001,4.703466
1.7540000000000002,4.642383
1.7550000000000001,4.672925
1.7560000000000002,4.642383
1.7570000000000001,4.672925
1.7580000000000002,4.642383
1.7590000000000001,4.5813
1.7600000000000002,4.520216
1.7610000000000001,4.550758
1.7620000000000002,4.520216
1.7630000000000001,4.459133
1.7640000000000002,4.428592
1.7650000000000001,4.428592
1.7660000000000002,4.520216
1.7670000000000001,4.550758
1.7680000000000002,4.5813
1.7690000000000001,4.611841
1.7700000000000002,4.611841
1.7710000000000001,4.672925
1.7720000000000002,4.703466
1.7730000000000001,4.703466
1.7740000000000002,4.672925
1.7750000000000001,4.642383
1.7760000000000002,4.642383
1.7770000000000001,4.520216
1.7780000000000002,4.642383
1.7790000000000001,4.5813
1.7800000000000002,4.520216
1.7810000000000001,4.520216
1.7820000000000003,4.489675
1.7830000000000001,4.428592
1.7840000000000003,4.459133
1.7850000000000001,4.459133
1.7860000000000003,4.459133
1.7870000000000001,4.520216
1.7880000000000003,4.550758
1.7890000000000001,4.611841
1.7900000000000003,4.611841
1.7910000000000001,4.734008
1.7920000000000003,4.734008
1.7930000000000001,4.642383
1.7940000000000003,4.703466
1.7950000000000002,4.642383
1.7960000000000003,4.672925
1.7970000000000002,4.550758
1.7980000000000003,4.5813
1.7990000000000002,4.5813
1.8,4.611841
1.801,4.520216
1.802,4.520216
1.803,4.520216
1.804,4.459133
1.805,4.489675
1.806,4.489675
1.807,4.520216
1.808,4.520216
1.809,4.5813
1.81,4.611841
1.811,4.672925
1.812,4.734008
1.813,4.642383
1.814,4.672925
1.815,4.611841
1.816,4.672925
1.817,4.642383
1.818,4.5813
1.819,4.642383
1.82,4.550758
1.821,4.520216
1.822,4.550758
1.823,4.459133
1.824,4.428592
1.825,4.428592
1.826,4.489675
1.827,4.642383
1.828,4.611841
1.829,4.5813
1.83,4.611841
1.831,4.703466
1.832,4.764549
1.833,4.764549
1.834,4.672925
1.835,4.672925
1.836,4.672925
1.837,4.611841
1.838,4.611841
1.839,4.5813
1.84,4.550758
1.841,4.520216
1.842,4.520216
1.843,4.459133
1.844,4.489675
1.845,4.459133
1.846,4.550758
1.847,4.520216
1.848,4.550758
1.849,4.611841
1.85,4.672925
1.851,4.734008
1.852,4.734008
1.853,4.764549
1.854,4.703466
1.855,4.703466
1.856,4.672925
1.857,4.672925
1.858,4.642383
1.859,4.550758
1.86,4.5813
1.861,4.520216
1.862,4.520216
1.863,4.428592
1.864,4.428592
1.865,4.428592
1.866,4.489675
1.867,4.520216
1.868,4.5813
1.869,4.642383
1.87,4.5813
1.871,4.703466
1.872,4.764549
1.873,4.795091
1.874,4.672925
1.875,4.672925
1.8760000000000001,4.703466
1.877,4.642383
1.8780000000000001,4.642383
1.879,4.611841
1.8800000000000001,4.550758
1.881,4.520216
1.8820000000000001,4.550758
1.883,4.459133
1.8840000000000001,4.489675
1.885,4.489675
1.8860000000000001,4.520216
1.887,4.550758
1.8880000000000001,4.550758
1.889,4.642383
1.8900000000000001,4.5813
1.891,4.703466
1.8920000000000001,4.825633
1.893,4.703466
1.8940000000000001,4.672925
1.895,4.672925
1.8960000000000001,4.611841
1.897,4.611841
1.8980000000000001,4.611841
1.899,4.550758
1.9000000000000001,4.550758
1.901,4.520216
1.9020000000000001,4.5813
1.903,4.489675
1.9040000000000001,4.428592
1.905,4.459133
1.9060000000000001,4.520216
1.907,4.550758
1.9080000000000001,4.5813
1.909,4.611841
1.9100000000000001,4.550758
1.911,4.672925
1.9120000000000001,4.764549
1.913,4.703466
1.9140000000000001,4.672925
1.915,4.642383
1.9160000000000001,4.611841
1.917,4.642383
1.9180000000000001,4.611841
1.919,4.550758
1.9200000000000002,4.550758
1.921,4.550758
1.9220000000000002,4.520216
1.923,4.520216
1.9240000000000002,4.459133
1.925,4.520216
1.9260000000000002,4.489675
1.927,4.550758
1.9280000000000002,4.5813
1.929,4.611841
1.9300000000000002,4.5813
1.931,4.703466
1.9320000000000002,4.764549
1.933,4.734008
1.9340000000000002,4.642383
1.935,4.672925
1.9360000000000002,4.672925
1.937,4.611841
1.9380000000000002,4.5813
1.939,4.611841
1.9400000000000002,4.611841
1.941,4.5813
1.9420000000000002,4.520216
1.943,4.520216
1.9440000000000002,4.367508
1.945,4.459133
1.9460000000000002,4.489675
1.947,4.550758
1.9480000000000002,4.5813
1.949,4.5813
1.9500000000000002,4.5813
1.951,4.672925
1.9520000000000002,4.734008
1.953,4.734008
1.9540000000000002,4.703466
1.955,4.672925
1.9560000000000002,4.672925
1.957,4.672925
1.9580000000000002,4.611841
1.959,4.5813
1.9600000000000002,4.5813
1.961,4.550758
1.9620000000000002,4.520216
1.963,4.459133
1.9640000000000002,4.459133
1.965,4.489675
1.9660000000000002,4.489675
1.967,4.520216
1.9680000000000002,4.611841
1.969,4.611841
1.9700000000000002,4.642383
1.971,4.703466
1.9720000000000002,4.795091
1.973,4.734008
1.9740000000000002,4.703466
1.975,4.642383
1.9760000000000002,4.642383
1.977,4.672925
1.9780000000000002,4.550758
1.979,4.611841
1.9800000000000002,4.5813
1.981,4.520216
1.9820000000000002,4.489675
1.983,4.459133
1.9840000000000002,4.489675
1.985,4.428592
1.9860000000000002,4.489675
1.987,4.489675
1.9880000000000002,4.520216
1.989,4.672925
1.9900000000000002,4.672925
1.991,4.734008
1.9920000000000002,4.734008
1.993,4.734008
1.9940000000000002,4.703466
1.995,4.642383
1.9960000000000002,4.672925
1.997,4.642383
1.9980000000000002,4.5813
1.999,4.550758
2.0,4.5813
2.001,4.5813
2.002,4.520216
2.003,4.428592
2.004,4.39805
2.005,4.459133
2.006,4.520216
2.007,4.520216
2.008,4.550758
2.009,4.611841
2.01,4.5813
2.011,4.703466
2.012,4.734008
2.013,4.734008
2.014,4.764549
2.015,4.642383
2.016,4.672925
2.017,4.672925
2.018,4.611841
2.019,4.550758
2.02,4.5813
2.021,4.550758
2.022,4.489675
2.023,4.550758
2.024,4.489675
2.025,4.459133
2.026,4.550758
2.027,4.520216
2.028,4.611841
2.029,4.611841
2.03,4.550758
2.031,4.703466
2.032,4.703466
2.033,4.764549
2.034,4.672925
2.035,4.672925
2.036,4.672925
2.037,4.703466
2.038,4.550758
2.039,4.550758
2.04,4.5813
2.041,4.5813
2.042,4.520216
2.043,4.520216
2.044,4.459133
2.045,4.489675
2.046,4.520216
2.047,4.5813
2.048,4.5813
2.049,4.611841
2.05,4.5813
2.051,4.672925
2.052,4.703466
2.053,4.734008
2.054,4.734008
2.055,4.672925
2.056,4.642383
2.057,4.642383
2.058,4.642383
2.059,4.5813
2.06,4.5813
2.061,4.5813
2.062,4.550758
2.063,4.520216
2.064,4.489675
2.065,4.520216
2.066,4.489675
2.067,4.5813
2.068,4.5813
2.069,4.5813
2.07,4.611841
2.071,4.672925
2.072,4.764549
2.073,4.703466
2.074,4.642383
2.075,4.642383
2.076,4.672925
2.077,4.642383
2.078,4.642383
2.079,4.5813
2.08,4.5813
2.081,4.5813
2.082,4.489675
2.083,4.550758
2.084,4.459133
2.085,4.459133
2.086,4.520216
2.087,4.550758
2.088,4.5813
2.089,4.642383
2.09,4.611841
2.091,4.703466
2.092,4.795091
2.093,4.734008
2.094,4.734008
2.095,4.672925
2.096,4.672925
2.097,4.611841
2.098,4.5813
2.099,4.642383
2.1,4.550758
2.101,4.550758
2.102,4.550758
2.103,4.489675
2.104,4.428592
2.105,4.428592
2.106,4.489675
2.107,4.550758
2.108,4.550758
2.109,4.611841
2.11,4.5813
2.111,4.734008
2.112,4.734008
2.113,4.764549
2.114,4.703466
2.115,4.672925
2.116,4.672925
2.117,4.611841
2.118,4.672925
2.119,4.611841
2.12,4.520216
2.121,4.550758
2.122,4.520216
2.123,4.520216
2.124,4.489675
2.125,4.428592
2.126,4.459133
2.1270000000000002,4.520216
2.128,4.611841
2.129,4.611841
2.13,4.5813
2.1310000000000002,4.672925
2.132,4.764549
2.133,4.856174
2.134,4.703466
2.1350000000000002,4.764549
2.136,4.672925
2.137,4.672925
2.138,4.611841
2.1390000000000002,4.5813
2.14,4.5813
2.141,4.550758
2.142,4.550758
2.1430000000000002,4.459133
2.144,4.459133
2.145,4.459133
2.146,4.550758
2.1470000000000002,4.550758
2.148,4.550758
2.149,4.5813
2.15,4.611841
2.1510000000000002,4.672925
2.152,4.764549
2.153,4.734008
2.154,4.672925
2.1550000000000002,4.642383
2.156,4.642383
2.157,4.642383
2.158,4.642383
2.1590000000000003,4.5813
2.16,4.5813
2.161,4.520216
2.162,4.611841
2.1630000000000003,4.489675
2.164,0.274934
2.165,0.274934
2.166,0.274934
2.1670000000000003,0.244392
2.168,0.244392
2.169,0.274934
2.17,0.336017
2.1710000000000003,0.366558
2.172,0.427642
2.173,0.427642
2.174,0.336017
2.1750000000000003,0.3971
2.176,0.336017
2.177,0.336017
2.178,0.274934
2.1790000000000003,0.305475
2.18,0.244392
2.181,0.183309
2.182,0.183309
2.1830000000000003,0.152767
2.184,0.122226
2.185,0.122226
2.186,0.152767
2.1870000000000003,0.152767
2.188,0.183309
2.189,0.21385
2.19,0.274934
2.1910000000000003,0.305475
2.192,0.3971
2.193,0.336017
2.194,0.336017
2.1950000000000003,0.274934
2.196,0.244392
2.197,0.274934
2.198,0.244392
2.1990000000000003,0.274934
2.2,0.183309
2.201,0.21385
2.202,0.183309
2.2030000000000003,0.183309
2.204,0.091684
2.205,0.122226
2.206,0.152767
2.2070000000000003,0.152767
2.208,0.152767
2.209,0.183309
2.21,0.244392
2.2110000000000003,0.305475
2.212,0.366558
2.213,0.336017
2.214,0.274934
2.2150000000000003,0.244392
2.216,0.244392
2.217,0.274934
2.218,0.244392
2.2190000000000003,0.21385
2.22,0.152767
2.221,0.183309
2.222,0.122226
2.2230000000000003,0.091684
2.224,0.091684
2.225,0.061142
2.226,0.122226
2.2270000000000003,0.183309
2.228,0.183309
2.229,0.21385
2.23,0.21385
2.2310000000000003,0.336017
2.232,0.366558
2.233,0.366558
2.234,0.274934
2.2350000000000003,0.274934
2.236,0.244392
2.237,0.244392
2.238,0.244392
2.2390000000000003,0.21385
2.24,0.183309
2.241,0.122226
2.242,0.122226
2.2430000000000003,0.122226
2.244,0.091684
2.245,0.122226
2.246,0.122226
2.2470000000000003,0.152767
2.248,0.183309
2.249,0.152767
2.25,0.21385
2.2510000000000003,0.305475
2.2520000000000002,0.336017
2.253,0.336017
2.254,0.366558
2.2550000000000003,0.336017
2.2560000000000002,0.274934
2.257,0.21385
2.258,0.21385
2.2590000000000003,0.183309
2.2600000000000002,0.21385
2.261,0.21385
2.262,0.152767
2.2630000000000003,0.122226
2.2640000000000002,0.061142
2.265,0.030601
2.266,0.122226
2.2670000000000003,0.152767
2.2680000000000002,0.21385
2.269,0.183309
2.27,0.21385
2.2710000000000004,0.244392
2.2720000000000002,0.305475
2.273,0.366558
2.274,0.305475
2.2750000000000004,0.305475
2.2760000000000002,0.274934
2.277,0.21385
2.278,0.21385
2.2790000000000004,0.244392
2.2800000000000002,0.183309
2.281,0.122226
2.282,0.152767
2.2830000000000004,0.091684
2.2840000000000003,0.122226
2.285,0.091684
2.286,0.091684
2.2870000000000004,0.122226
2.2880000000000003,0.183309
2.289,0.183309
2.29,0.244392
2.2910000000000004,0.274934
2.2920000000000003,0.336017
2.293,0.336017
